19;438387;213601
17;109599;53372
19;438094;213730
19;438672;213875
19;438601;213981
17;109720;53484
17;109536;53488
18;219235;106647
17;109643;53551
17;109721;53332
17;109561;53389
19;438483;213585
18;219370;106826
18;219170;107103
17;109714;53398
19;438436;214041
17;109676;53556
18;219444;106908
17;109588;53550
19;438908;213507
18;219401;106782
18;219295;106764
19;438851;213718
19;438237;213819
17;109676;53519
17;109700;53382
18;219291;106741
18;219380;106686
19;438775;214153
18;219436;106751
19;438749;213786
19;438320;213521
17;109725;53427
18;219464;106962
18;219409;107104
19;438301;213404
17;109606;53427
19;438158;213625
19;438104;213340
19;438126;213836
17;109601;53484
18;219483;106711
17;109540;53385
19;438336;213301
19;438080;213379
19;438396;213913
18;219047;106931
18;219417;106778
17;109591;53363
18;219218;106799
18;219260;106805
17;109642;53534
18;219318;106830
17;109712;53394
19;438521;214165
19;438373;213548
17;109581;53533
18;219380;106715
18;219160;106871
19;438280;213656
19;438239;214079
18;219233;106672
18;219234;106770
17;109672;53460
19;438740;213954
18;219146;107093
19;438631;214180
19;438578;213562
17;109672;53527
18;219334;106967
18;219059;106857
17;109520;53398
17;109587;53511
17;109690;53541
17;109671;53463
17;109539;53419
18;219289;106675
19;438706;214045
19;438605;213636
19;438211;213364
17;109524;53430
18;219207;106887
17;109573;53443
17;109713;53511
17;109607;53475
18;219433;106669
18;219460;106969
19;438194;214104
18;219170;106691
19;438600;213853
19;438384;213410
18;219460;107035
19;438976;214207
18;219330;107056
18;219219;107037
18;219211;106766
18;219421;106927
18;219198;106807
18;219063;106913
17;109732;53477
19;438584;213729
18;219281;106886
19;438434;213986
19;438499;213718
18;219380;106954
17;109539;53514
19;438133;213472
18;219221;107020
19;438944;213993
17;109606;53535
18;219217;106905
19;438767;213761
17;109695;53345
19;438771;213850
17;109532;53461
19;438532;214090
17;109672;53532
19;438439;213981
17;109684;53403
18;219157;106753
19;438853;213752
18;219312;106755
18;219194;107075
17;109681;53532
18;219397;106938
18;219203;106645
18;219241;107016
19;438253;213643
18;219170;106935
17;109589;53354
17;109522;53427
17;109751;53377
18;219232;106756
19;438706;214096
17;109518;53508
17;109697;53460
19;438618;213687
19;438209;213826
19;438795;213451
17;109558;53324
17;109681;53437
17;109663;53323
18;219211;107010
19;438439;213312
17;109636;53401
18;219073;106741
19;438092;213441
18;219139;106714
17;109566;53395
17;109568;53323
17;109628;53551
18;219385;106683
19;438853;213477
17;109625;53391
18;219235;106669
17;109736;53435
17;109663;53520
19;438648;213690
19;438999;213322
18;219304;106659
17;109643;53540
18;219375;106792
17;109566;53440
18;219202;106894
18;219089;106765
17;109691;53365
19;438828;214203
19;438498;213441
17;109685;53442
17;109709;53518
19;438709;213715
19;438208;213666
18;219060;106891
19;438208;213479
19;438967;213794
18;219243;106804
17;109590;53452
19;438538;214098
19;438292;213730
17;109586;53323
19;438151;213547
18;219067;107025
19;438590;213983
17;109619;53358
18;219248;107051
19;438449;214172
18;219099;106732
18;219450;106961
17;109569;53335
19;438414;213941
18;219140;106748
18;219359;106854
18;219251;106780
18;219308;106951
18;219343;106732
17;109638;53540
17;109600;53518
17;109538;53353
19;438622;213471
18;219482;107076
19;438203;214057
18;219216;106912
19;438371;213969
19;438499;213907
19;438171;214028
19;438504;213325
19;438750;213592
19;438812;213407
18;219083;106814
19;438213;213424
17;109601;53399
19;438831;213882
19;438496;213507
19;438912;213372
17;109629;53324
18;219276;107017
19;438350;214081
17;109678;53545
17;109723;53355
17;109589;53351
19;438606;213323
18;219177;107071
17;109729;53495
17;109580;53362
17;109532;53427
17;109742;53510
17;109722;53452
19;438658;213521
19;438787;213359
19;438503;214028
19;439003;213524
17;109537;53556
19;438475;213539
18;219434;107000
19;438910;213808
19;438632;213416
19;438524;214072
19;438341;213978
19;438341;214127
17;109662;53527
18;219256;106730
19;438096;213876
18;219134;107101
17;109621;53439
18;219261;106893
18;219410;106884
19;438644;214146
19;438925;213669
19;438640;213483
18;219224;106816
17;109591;53546
17;109591;53457
17;109708;53371
17;109726;53551
19;438328;213527
17;109747;53555
19;438862;213563
19;438780;213946
18;219455;106941
19;438501;213386
17;109542;53529
19;438428;214166
19;438261;213453
19;438334;214107
19;438377;213777
18;219274;107085
19;438148;213763
18;219193;106744
17;109706;53323
19;438715;214040
17;109530;53494
17;109615;53330
18;219347;106680
18;219180;106980
18;219381;106654
19;438482;213845
19;438160;214017
18;219316;107105
18;219125;107022
17;109636;53548
19;438348;214173
17;109545;53508
17;109682;53513
19;438921;213385
17;109633;53330
17;109659;53472
17;109718;53539
17;109751;53396
18;219418;106732
18;219285;106945
19;438307;213564
19;438272;213900
19;438182;214159
17;109736;53491
17;109559;53389
19;438655;213561
18;219170;106718
17;109736;53421
18;219496;106762
17;109722;53348
18;219306;106711
18;219240;106917
17;109552;53521
18;219462;106986
18;219437;106938
19;438223;213341
17;109751;53460
18;219365;106843
17;109741;53351
17;109651;53365
17;109668;53343
17;109611;53437
18;219176;106940
19;438481;213929
19;438879;213863
17;109602;53482
18;219067;106687
19;438729;214020
19;438197;214183
17;109623;53365
17;109605;53425
19;438934;213824
17;109716;53432
17;109707;53383
18;219054;106728
17;109526;53452
19;438658;213453
18;219465;107107
17;109572;53333
17;109523;53393
17;109632;53371
19;438641;213612
17;109621;53418
17;109676;53483
17;109707;53369
