15;27393;13339
15;27380;13371
16;54844;26716
14;13714;6669
16;54805;26692
15;27424;13372
14;13711;6685
16;54838;26719
14;13709;6691
15;27419;13344
16;54804;26776
15;27387;13383
14;13702;6671
15;27408;13386
16;54788;26735
16;54799;26697
15;27410;13371
15;27388;13373
15;27433;13330
15;27379;13348
16;54797;26765
15;27392;13364
14;13710;6668
16;54846;26685
16;54815;26725
14;13703;6691
14;13713;6670
15;27432;13382
15;27436;13376
16;54778;26677
16;54828;26738
15;27419;13376
16;54772;26664
14;13715;6674
15;27422;13349
16;54777;26672
14;13709;6673
15;27395;13341
15;27409;13335
14;13693;6667
16;54760;26750
15;27396;13333
16;54863;26705
16;54806;26726
15;27406;13370
15;27388;13387
14;13714;6690
15;27437;13348
16;54822;26722
15;27423;13376
15;27399;13356
14;13695;6686
14;13711;6685
16;54847;26736
16;54818;26764
15;27398;13342
14;13717;6680
15;27425;13340
15;27380;13331
16;54848;26708
16;54784;26664
14;13694;6689
15;27395;13365
16;54832;26700
14;13716;6681
16;54841;26690
15;27380;13346
15;27415;13370
16;54836;26726
16;54845;26778
14;13701;6679
15;27428;13380
16;54855;26696
14;13693;6683
16;54762;26661
16;54872;26706
16;54785;26676
16;54825;26699
16;54832;26732
14;13697;6671
14;13718;6676
15;27393;13334
15;27403;13346
14;13712;6667
16;54874;26768
15;27417;13385
15;27426;13365
16;54821;26678
16;54834;26669
16;54830;26700
15;27416;13348
14;13710;6669
16;54854;26736
16;54804;26699
15;27419;13356
14;13689;6672
14;13698;6693
15;27401;13379
14;13709;6677
14;13718;6693
16;54775;26670
14;13716;6666
15;27410;13373
14;13691;6671
15;27398;13331
16;54800;26769
14;13714;6671
14;13689;6670
16;54835;26717
15;27425;13372
16;54862;26664
14;13696;6668
14;13695;6669
14;13716;6689
14;13711;6686
14;13689;6694
16;54826;26708
16;54853;26731
15;27386;13332
14;13690;6684
16;54821;26758
14;13694;6687
14;13691;6667
14;13703;6683
16;54811;26702
16;54772;26734
16;54830;26674
16;54811;26732
14;13690;6683
15;27414;13330
16;54825;26756
16;54858;26751
14;13711;6669
15;27427;13386
15;27431;13371
15;27423;13364
15;27394;13354
15;27435;13341
15;27435;13336
16;54856;26734
16;54874;26674
15;27424;13389
16;54825;26778
14;13692;6684
16;54833;26695
16;54826;26721
14;13719;6672
15;27431;13374
15;27418;13379
14;13709;6690
15;27433;13365
14;13701;6673
16;54761;26684
15;27396;13370
14;13719;6694
16;54806;26707
15;27395;13364
16;54796;26730
14;13700;6669
15;27387;13359
15;27437;13333
14;13702;6667
16;54842;26762
16;54864;26754
14;13709;6666
16;54770;26758
16;54801;26746
14;13713;6675
14;13703;6688
15;27386;13340
14;13707;6668
16;54799;26732
14;13718;6671
16;54862;26756
16;54775;26776
14;13691;6690
14;13712;6683
15;27415;13350
14;13706;6693
15;27384;13384
14;13704;6689
16;54774;26715
15;27433;13345
15;27436;13384
16;54836;26775
15;27426;13337
16;54808;26719
16;54852;26698
16;54835;26774
14;13711;6681
15;27381;13374
16;54804;26750
14;13701;6668
16;54839;26765
16;54866;26759
14;13692;6687
14;13695;6686
16;54837;26748
16;54772;26689
14;13699;6692
15;27388;13335
15;27414;13349
16;54808;26731
14;13701;6684
14;13718;6675
16;54848;26725
14;13689;6671
14;13708;6677
15;27428;13357
15;27398;13361
16;54802;26697
15;27390;13334
15;27408;13357
15;27382;13389
16;54876;26717
14;13696;6665
16;54820;26691
15;27415;13369
16;54790;26707
14;13691;6670
16;54821;26708
16;54813;26735
15;27425;13349
16;54801;26743
16;54854;26721
14;13701;6681
15;27426;13335
15;27416;13384
14;13718;6676
14;13708;6693
15;27384;13387
16;54865;26722
16;54775;26693
16;54784;26712
16;54833;26679
15;27426;13370
15;27396;13368
15;27404;13359
14;13718;6688
16;54811;26777
14;13704;6669
16;54794;26766
16;54862;26674
16;54872;26702
14;13701;6679
16;54775;26759
15;27418;13368
16;54805;26776
15;27425;13337
16;54857;26720
14;13693;6676
14;13704;6688
16;54791;26704
16;54793;26687
16;54841;26778
16;54857;26758
15;27389;13339
14;13708;6689
15;27412;13363
14;13702;6680
16;54876;26689
16;54838;26681
16;54760;26691
15;27428;13371
16;54805;26753
14;13711;6667
14;13697;6675
14;13695;6693
15;27381;13346
14;13711;6694
14;13704;6670
14;13695;6674
16;54783;26667
15;27396;13369
14;13712;6686
16;54818;26728
15;27411;13364
16;54773;26670
15;27429;13338
16;54777;26711
15;27428;13361
14;13708;6668
16;54876;26751
14;13711;6687
14;13691;6683
15;27390;13350
15;27403;13341
14;13714;6690
15;27390;13348
14;13719;6688
16;54773;26716
14;13709;6679
16;54780;26743
14;13699;6678
16;54807;26741
15;27394;13374
15;27420;13363
16;54835;26700
14;13690;6692
16;54766;26717
14;13718;6673
14;13701;6673
15;27380;13345
14;13719;6669
15;27383;13338
15;27431;13331
15;27403;13382
14;13698;6680
16;54864;26679
15;27379;13347
16;54817;26680
16;54863;26681
15;27403;13364
16;54860;26757
14;13695;6671
15;27403;13336
16;54799;26673
16;54788;26763
16;54802;26695
15;27426;13381
16;54797;26703
15;27412;13385
14;13698;6691
14;13716;6677
15;27435;13333
16;54850;26725
14;13692;6689
15;27395;13365
14;13714;6668
14;13695;6691
16;54793;26680
14;13691;6688
15;27421;13370
16;54823;26704
16;54847;26725
16;54870;26741
15;27399;13385
16;54835;26745
14;13691;6668
14;13690;6681
16;54768;26755
15;27419;13374
14;13700;6672
15;27437;13338
14;13703;6677
15;27406;13385
16;54818;26764
16;54867;26704
14;13701;6687
14;13717;6672
15;27421;13376
15;27430;13389
16;54807;26756
16;54818;26728
15;27413;13371
15;27422;13378
15;27427;13381
16;54763;26695
14;13701;6680
15;27390;13355
14;13711;6687
15;27394;13368
14;13697;6685
14;13712;6669
15;27410;13381
14;13710;6691
16;54812;26671
15;27436;13366
16;54857;26693
15;27429;13346
16;54776;26728
16;54822;26739
15;27397;13341
15;27399;13362
14;13704;6677
14;13705;6680
16;54823;26701
16;54783;26670
14;13715;6675
16;54820;26664
16;54846;26667
14;13699;6690
16;54841;26715
16;54813;26669
14;13699;6681
15;27425;13332
16;54791;26670
15;27411;13381
16;54786;26690
15;27427;13374
16;54801;26778
14;13708;6667
14;13701;6691
16;54852;26742
14;13715;6681
15;27404;13388
16;54829;26726
14;13710;6677
15;27427;13371
14;13708;6679
16;54843;26751
16;54779;26760
14;13718;6667
14;13712;6676
14;13717;6693
15;27405;13340
16;54843;26670
14;13710;6693
14;13702;6676
15;27391;13368
14;13697;6679
16;54836;26671
15;27415;13350
15;27381;13363
16;54866;26728
16;54800;26738
16;54785;26695
15;27409;13353
16;54835;26717
15;27405;13376
16;54821;26761
15;27413;13389
14;13715;6669
14;13713;6691
14;13691;6680
15;27411;13343
16;54819;26768
15;27408;13340
16;54813;26728
16;54773;26777
16;54873;26751
14;13697;6690
14;13695;6665
15;27399;13339
15;27380;13380
14;13713;6688
15;27389;13347
15;27420;13337
16;54774;26720
16;54761;26681
16;54876;26719
15;27425;13356
14;13707;6673
16;54785;26754
16;54768;26729
14;13694;6668
16;54802;26714
14;13702;6681
15;27397;13378
14;13696;6682
15;27429;13388
16;54822;26738
16;54780;26694
16;54874;26694
14;13694;6682
16;54871;26688
15;27385;13331
14;13716;6687
14;13710;6686
14;13694;6675
14;13718;6680
15;27379;13339
15;27380;13374
14;13691;6666
14;13719;6674
16;54804;26773
15;27437;13385
15;27394;13357
15;27413;13380
14;13703;6683
14;13694;6694
14;13708;6671
14;13708;6668
16;54854;26773
14;13704;6694
16;54872;26750
14;13713;6685
15;27396;13389
14;13695;6693
14;13701;6693
16;54762;26679
14;13716;6665
16;54807;26665
16;54798;26761
15;27390;13355
14;13689;6681
14;13702;6672
14;13707;6687
16;54765;26720
14;13717;6685
16;54849;26723
15;27400;13345
15;27426;13345
16;54865;26706
14;13692;6679
14;13717;6679
15;27379;13379
14;13693;6690
