10;857;418
12;3422;1667
12;3424;1669
10;855;416
11;1713;833
12;3423;1668
11;1713;836
12;3427;1667
13;6849;3344
11;1714;835
11;1713;836
12;3428;1666
13;6852;3341
11;1714;836
11;1714;833
11;1713;833
12;3426;1670
13;6848;3343
12;3423;1670
13;6854;3342
10;855;418
13;6859;3343
13;6859;3341
11;1711;835
11;1711;834
12;3428;1667
13;6844;3338
10;855;418
10;856;418
12;3428;1666
11;1713;834
12;3422;1673
12;3427;1671
11;1712;834
13;6856;3334
11;1712;834
12;3426;1667
13;6850;3336
13;6853;3332
11;1713;836
13;6848;3339
10;857;418
13;6857;3344
13;6850;3334
13;6846;3337
10;855;417
13;6849;3340
11;1714;835
13;6853;3341
13;6851;3341
10;856;416
10;855;416
11;1713;833
10;856;418
12;3428;1673
11;1712;836
12;3426;1667
13;6857;3333
10;855;416
11;1713;835
12;3425;1672
13;6848;3343
10;857;418
11;1713;834
10;857;418
12;3422;1673
10;856;416
13;6847;3332
10;856;418
12;3422;1669
13;6854;3343
11;1713;834
10;855;416
13;6855;3334
11;1714;833
12;3425;1670
10;857;417
13;6857;3334
10;856;417
13;6857;3345
11;1713;833
11;1713;835
12;3422;1672
12;3424;1673
12;3425;1669
12;3425;1670
13;6846;3341
10;857;416
12;3427;1668
13;6849;3347
12;3429;1672
12;3428;1669
11;1711;835
11;1711;833
13;6849;3334
13;6846;3334
12;3423;1669
10;857;416
11;1714;833
11;1713;833
11;1712;833
13;6859;3339
12;3426;1667
12;3425;1669
13;6852;3346
10;855;416
10;856;418
11;1712;833
10;856;418
12;3425;1671
11;1714;835
11;1714;833
12;3426;1666
11;1712;836
10;855;418
11;1713;834
10;856;417
13;6850;3334
12;3429;1669
10;856;417
13;6854;3332
13;6849;3338
10;857;417
12;3429;1667
13;6855;3343
11;1711;834
11;1714;836
10;857;416
12;3428;1670
12;3428;1671
13;6851;3340
11;1711;835
10;857;416
12;3429;1666
11;1714;834
13;6853;3340
12;3423;1670
11;1714;835
12;3428;1669
13;6850;3337
10;855;418
12;3426;1672
11;1713;835
12;3424;1672
11;1714;833
11;1712;833
12;3427;1673
11;1713;833
11;1714;833
12;3422;1667
11;1713;834
10;857;416
10;857;417
11;1711;833
13;6848;3347
12;3429;1672
13;6847;3334
12;3426;1670
11;1713;835
12;3424;1668
13;6855;3347
10;856;418
12;3429;1666
13;6853;3333
10;856;416
13;6850;3332
13;6857;3341
11;1714;835
10;856;418
13;6859;3339
13;6854;3333
13;6854;3334
13;6848;3333
11;1713;836
13;6847;3346
13;6859;3347
11;1711;836
11;1713;835
12;3426;1668
10;855;416
11;1714;833
12;3423;1666
11;1714;836
12;3426;1669
13;6851;3337
13;6846;3344
12;3429;1672
11;1713;835
13;6847;3336
13;6853;3342
11;1713;833
10;856;416
10;857;418
12;3423;1670
13;6849;3339
11;1714;834
13;6844;3346
12;3426;1667
12;3425;1672
11;1714;836
10;857;418
13;6855;3336
10;856;418
10;856;418
10;857;417
10;857;418
12;3422;1666
12;3428;1672
10;857;418
10;857;418
11;1711;833
11;1712;836
12;3426;1673
12;3429;1668
11;1711;836
11;1712;835
12;3423;1669
13;6847;3338
13;6846;3340
10;855;418
10;857;418
10;856;417
13;6849;3342
10;856;417
12;3422;1671
11;1714;833
11;1711;835
11;1712;834
10;857;417
11;1713;836
11;1714;835
13;6849;3344
13;6851;3340
13;6852;3336
10;857;416
11;1712;834
12;3426;1671
12;3426;1668
10;855;417
12;3425;1671
10;856;418
10;856;416
11;1713;835
12;3428;1667
13;6853;3339
12;3427;1670
13;6858;3340
10;855;416
13;6845;3337
10;856;416
10;855;416
12;3424;1673
10;855;416
12;3424;1667
13;6850;3333
13;6845;3347
10;855;418
13;6858;3340
10;856;417
12;3422;1671
10;855;418
12;3429;1666
10;857;418
10;857;418
12;3429;1667
10;855;416
13;6849;3335
10;855;418
12;3426;1668
11;1712;834
12;3422;1672
10;855;416
11;1711;835
10;857;416
10;857;417
13;6845;3347
13;6844;3340
11;1713;835
12;3422;1671
11;1711;835
12;3428;1668
11;1712;833
10;857;417
13;6854;3341
12;3428;1670
13;6857;3344
12;3427;1668
11;1713;834
10;857;417
12;3429;1666
10;856;416
11;1711;833
11;1714;834
10;857;416
11;1711;835
10;855;418
12;3422;1670
11;1711;835
12;3423;1670
10;856;416
13;6852;3338
10;856;417
11;1713;834
10;857;416
10;857;416
10;856;417
12;3425;1669
12;3423;1672
11;1712;834
10;855;418
11;1712;833
12;3427;1672
12;3422;1672
11;1713;834
11;1711;835
13;6847;3340
12;3429;1670
10;855;416
11;1714;836
13;6850;3345
13;6853;3340
12;3425;1668
10;857;418
13;6844;3346
13;6850;3346
10;855;417
12;3423;1670
12;3429;1667
11;1714;833
13;6848;3344
12;3425;1671
12;3422;1671
11;1712;833
10;856;417
10;855;417
13;6853;3346
13;6850;3338
11;1713;833
11;1713;835
13;6859;3333
10;857;416
12;3427;1667
13;6845;3333
12;3422;1671
11;1712;833
10;855;416
13;6848;3345
11;1713;836
12;3422;1670
11;1713;836
13;6859;3346
10;856;416
13;6859;3335
11;1714;835
13;6849;3333
13;6848;3343
11;1712;836
12;3427;1670
13;6848;3347
13;6856;3341
12;3425;1672
13;6856;3345
13;6847;3332
13;6859;3346
10;856;417
10;857;417
10;856;416
13;6852;3346
13;6857;3337
11;1714;835
12;3426;1668
13;6849;3342
11;1712;834
12;3424;1670
12;3427;1670
12;3423;1672
11;1714;835
10;856;418
12;3426;1671
10;856;417
13;6855;3333
11;1711;833
12;3426;1670
13;6854;3344
12;3426;1666
13;6855;3341
10;856;418
11;1711;835
12;3426;1667
13;6846;3341
10;855;418
13;6846;3336
13;6857;3344
12;3425;1666
10;855;418
11;1714;833
10;857;418
13;6852;3338
10;857;416
10;857;416
11;1712;834
11;1713;834
11;1712;833
11;1713;834
12;3422;1673
13;6844;3333
12;3427;1666
13;6849;3339
10;856;418
13;6849;3333
10;855;417
13;6850;3345
12;3425;1666
12;3423;1673
10;855;416
10;857;417
13;6859;3336
12;3425;1673
13;6859;3335
12;3427;1669
10;856;416
10;857;417
12;3424;1670
10;856;417
11;1713;835
10;855;416
10;855;417
10;857;418
13;6848;3344
13;6847;3342
12;3429;1669
10;857;416
11;1711;836
10;855;418
11;1713;836
12;3428;1670
12;3428;1668
13;6858;3346
12;3424;1673
13;6859;3345
10;857;417
